datetime,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,pv_production_kwh,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE
2023-01-08 07:00:00,2023,1,8,7,0.0,4.0,0.0,14.38,294.38,102.07,73.17,0.0,0.0,0.0,0.0,8.38,1.0582,0.0
2023-01-08 08:00:00,2023,1,8,8,106.6,4.16,112.97,14.88,301.4,102.09,72.01,40.89,0.0,400.19,0.116,11.97,1.0456,138.77
2023-01-08 09:00:00,2023,1,8,9,255.88,4.41,266.35,15.51,300.88,102.12,69.44,69.6,0.0,664.64,0.256,16.89,1.0284,310.64
2023-01-08 10:00:00,2023,1,8,10,390.6,4.58,400.3,15.93,299.55,102.13,66.53,83.97,0.0,773.58,0.37,21.27,1.0131,456.67
2023-01-08 11:00:00,2023,1,8,11,464.67,4.84,468.35,16.29,298.75,102.1,62.98,108.39,0.0,740.51,0.443,23.55,1.0051,549.95
2023-01-08 12:00:00,2023,1,8,12,510.08,5.05,511.5,16.53,294.9,102.02,59.73,86.16,0.0,853.2,0.463,24.9,1.0004,577.87
2023-01-08 13:00:00,2023,1,8,13,464.02,5.06,465.05,16.66,297.23,101.93,57.3,114.2,0.0,725.78,0.446,23.57,1.005,553.87
2023-01-08 14:00:00,2023,1,8,14,392.15,4.85,393.02,16.71,294.08,101.87,55.72,77.27,0.0,782.07,0.367,21.69,1.0116,452.95
2023-01-08 15:00:00,2023,1,8,15,250.7,4.47,263.42,16.67,296.42,101.83,54.9,70.04,0.0,628.56,0.251,17.8,1.0252,305.81
2023-01-08 16:00:00,2023,1,8,16,96.82,3.94,105.95,16.44,299.42,101.79,57.42,43.82,0.0,363.83,0.109,13.56,1.0401,131.3
2023-01-08 17:00:00,2023,1,8,17,0.0,3.63,0.0,16.4,300.9,101.75,56.59,0.0,0.0,0.0,0.0,10.95,1.0492,0.0
2023-01-08 18:00:00,2023,1,8,18,0.0,3.6,0.0,16.45,307.83,101.73,57.18,0.0,0.0,0.0,0.0,11.05,1.0488,0.0
2023-01-08 19:00:00,2023,1,8,19,0.0,3.91,0.0,16.48,296.27,101.73,59.14,0.0,0.0,0.0,0.0,10.62,1.0503,0.0
2023-01-08 20:00:00,2023,1,8,20,0.0,4.61,0.0,16.36,306.42,101.71,62.37,0.0,0.0,0.0,0.0,9.44,1.0544,0.0
2023-01-08 21:00:00,2023,1,8,21,0.0,5.43,0.0,16.19,319.35,101.65,64.95,0.0,0.0,0.0,0.0,8.05,1.0593,0.0
2023-01-08 22:00:00,2023,1,8,22,0.0,5.8,0.0,16.17,322.38,101.62,65.46,0.0,0.0,0.0,0.0,7.47,1.0614,0.0
2023-01-08 23:00:00,2023,1,8,23,0.0,6.05,0.0,16.21,324.98,101.6,65.63,0.0,0.0,0.0,0.0,7.14,1.0625,0.0
2023-01-09 00:00:00,2023,1,9,0,0.0,6.55,0.0,16.1,332.33,101.56,68.36,0.0,0.0,0.0,0.0,6.28,1.0655,0.0
2023-01-09 01:00:00,2023,1,9,1,0.0,7.01,0.0,15.74,349.4,101.51,72.0,0.0,0.0,0.0,0.0,5.22,1.0692,0.0
2023-01-09 02:00:00,2023,1,9,2,0.0,7.53,0.0,15.25,336.92,101.46,75.38,0.0,0.0,0.0,0.0,3.96,1.0737,0.0
2023-01-09 03:00:00,2023,1,9,3,0.0,8.14,0.0,15.25,348.1,101.41,73.85,0.0,0.01,0.0,0.0,3.04,1.0769,0.0
2023-01-09 04:00:00,2023,1,9,4,0.0,8.38,0.0,15.36,358.62,101.35,72.55,0.0,0.09,0.0,0.0,2.79,1.0777,0.0
2023-01-09 05:00:00,2023,1,9,5,0.0,8.29,0.0,15.38,362.7,101.32,73.08,0.0,1.52,0.0,0.0,2.95,1.0772,0.0
2023-01-09 06:00:00,2023,1,9,6,0.0,8.81,0.0,15.56,368.38,101.29,71.04,0.0,6.34,0.0,0.0,2.35,1.0793,0.0
2023-01-09 07:00:00,2023,1,9,7,0.0,9.32,0.0,15.85,359.1,101.27,70.25,0.0,3.84,0.0,0.0,1.87,1.081,0.0
2023-01-09 08:00:00,2023,1,9,8,40.7,9.27,85.62,16.04,375.88,101.26,73.02,32.46,0.82,87.05,0.057,3.41,1.0756,66.24
2023-01-09 09:00:00,2023,1,9,9,100.97,9.25,225.43,16.45,378.83,101.28,73.64,70.47,1.3,236.62,0.134,5.73,1.0674,156.41
2023-01-09 10:00:00,2023,1,9,10,161.15,9.99,359.15,17.27,382.92,101.29,71.8,106.29,1.36,236.59,0.208,7.32,1.0619,244.78
2023-01-09 11:00:00,2023,1,9,11,196.12,11.51,451.52,17.69,384.27,101.27,75.39,105.31,2.86,369.77,0.238,6.55,1.0646,278.98
2023-01-09 12:00:00,2023,1,9,12,205.65,11.79,494.15,17.98,385.88,101.24,81.1,147.08,8.35,165.27,0.274,6.72,1.064,321.37
2023-01-09 13:00:00,2023,1,9,13,186.95,10.37,463.5,17.97,383.88,101.21,87.05,147.93,13.59,58.0,0.257,8.26,1.0586,303.34
2023-01-09 14:00:00,2023,1,9,14,159.12,8.95,376.75,17.71,381.25,101.23,90.25,110.24,9.51,170.36,0.208,9.26,1.0551,245.86
2023-01-09 15:00:00,2023,1,9,15,108.5,8.0,246.4,17.28,377.92,101.29,89.2,72.98,3.45,126.6,0.14,8.67,1.0572,165.92
2023-01-09 16:00:00,2023,1,9,16,48.97,7.44,98.95,16.89,373.45,101.35,83.64,37.12,2.43,117.75,0.066,7.26,1.0621,78.18
2023-01-09 17:00:00,2023,1,9,17,0.0,7.19,0.0,16.51,368.27,101.41,81.1,0.0,1.65,0.0,0.0,5.73,1.0675,0.0
2023-01-09 18:00:00,2023,1,9,18,0.0,7.45,0.0,16.46,353.15,101.49,78.15,0.0,1.27,0.0,0.0,5.28,1.069,0.0
2023-01-09 19:00:00,2023,1,9,19,0.0,7.9,0.0,16.45,350.45,101.59,75.51,0.0,1.96,0.0,0.0,4.6,1.0714,0.0
2023-01-09 20:00:00,2023,1,9,20,0.0,8.48,0.0,16.43,341.77,101.65,73.32,0.0,1.19,0.0,0.0,3.71,1.0745,0.0
2023-01-09 21:00:00,2023,1,9,21,0.0,9.12,0.0,16.36,327.38,101.71,71.78,0.0,0.46,0.0,0.0,2.68,1.0781,0.0
2023-01-09 22:00:00,2023,1,9,22,0.0,9.41,0.0,16.24,326.98,101.72,71.46,0.0,0.26,0.0,0.0,2.12,1.0801,0.0
2023-01-09 23:00:00,2023,1,9,23,0.0,10.14,0.0,16.27,351.0,101.71,71.57,0.0,0.15,0.0,0.0,1.06,1.0838,0.0
2023-01-10 00:00:00,2023,1,10,0,0.0,11.37,0.0,16.35,339.92,101.7,70.94,0.0,0.25,0.0,0.0,-0.7,1.09,0.0
2023-01-10 01:00:00,2023,1,10,1,0.0,12.58,0.0,16.33,311.1,101.73,70.97,0.0,0.29,0.0,0.0,-2.54,1.0964,0.0
2023-01-10 02:00:00,2023,1,10,2,0.0,13.26,0.0,16.17,308.48,101.79,71.03,0.0,0.17,0.0,0.0,-3.72,1.1005,0.0
2023-01-10 03:00:00,2023,1,10,3,0.0,13.56,0.0,15.89,312.88,101.81,69.91,0.0,0.07,0.0,0.0,-4.45,1.1031,0.0
2023-01-10 04:00:00,2023,1,10,4,0.0,14.09,0.0,15.55,310.4,101.85,68.44,0.0,0.03,0.0,0.0,-5.58,1.107,0.0
2023-01-10 05:00:00,2023,1,10,5,0.0,14.85,0.0,15.3,308.73,101.9,68.18,0.0,0.02,0.0,0.0,-6.97,1.1119,0.0
2023-01-10 06:00:00,2023,1,10,6,0.0,14.97,0.0,15.2,330.6,101.95,68.66,0.0,0.01,0.0,0.0,-7.26,1.1129,0.0
2023-01-10 07:00:00,2023,1,10,7,0.0,14.64,0.0,15.21,324.3,101.97,68.91,0.0,0.01,0.0,0.0,-6.75,1.1111,0.0
2023-01-10 08:00:00,2023,1,10,8,86.93,14.51,118.65,15.36,329.62,102.01,67.99,39.4,0.01,320.85,0.104,-3.69,1.1004,117.93
2023-01-10 09:00:00,2023,1,10,9,210.5,14.42,274.45,15.49,323.25,102.05,67.46,70.87,0.01,530.27,0.232,0.44,1.086,266.26
2023-01-10 10:00:00,2023,1,10,10,309.98,14.22,409.33,15.58,327.62,102.11,67.38,92.63,0.02,567.2,0.329,3.94,1.0737,382.86
2023-01-10 11:00:00,2023,1,10,11,375.65,13.98,495.55,15.67,330.75,102.13,67.19,96.87,0.03,688.14,0.385,6.44,1.065,451.87
2023-01-10 12:00:00,2023,1,10,12,443.5,13.8,522.95,15.7,333.12,102.1,66.77,185.91,0.01,540.98,0.499,8.86,1.0565,589.77
2023-01-10 13:00:00,2023,1,10,13,413.9,13.52,493.15,15.66,326.35,102.07,67.1,176.6,0.01,540.11,0.469,8.31,1.0584,552.85
2023-01-10 14:00:00,2023,1,10,14,299.67,13.29,405.08,15.65,331.1,102.06,67.41,84.1,0.0,570.81,0.313,5.08,1.0697,365.84
2023-01-10 15:00:00,2023,1,10,15,187.5,12.98,268.83,15.64,334.55,102.07,67.28,67.28,0.0,500.13,0.208,2.03,1.0804,240.44
2023-01-10 16:00:00,2023,1,10,16,76.4,12.66,112.97,15.49,335.12,102.1,67.39,38.19,0.01,265.3,0.093,-1.11,1.0914,106.45
2023-01-10 17:00:00,2023,1,10,17,0.0,12.42,0.0,15.27,340.0,102.13,68.56,0.0,0.02,0.0,0.0,-3.36,1.0993,0.0
2023-01-10 18:00:00,2023,1,10,18,0.0,12.04,0.0,15.12,338.12,102.17,69.35,0.0,0.04,0.0,0.0,-2.94,1.0978,0.0
2023-01-10 19:00:00,2023,1,10,19,0.0,11.62,0.0,15.01,327.85,102.22,69.78,0.0,0.05,0.0,0.0,-2.42,1.096,0.0
2023-01-10 20:00:00,2023,1,10,20,0.0,11.21,0.0,14.91,327.3,102.25,70.35,0.0,0.05,0.0,0.0,-1.91,1.0942,0.0
2023-01-10 21:00:00,2023,1,10,21,0.0,10.76,0.0,14.84,318.52,102.26,70.77,0.0,0.08,0.0,0.0,-1.3,1.092,0.0
2023-01-10 22:00:00,2023,1,10,22,0.0,10.24,0.0,14.78,321.95,102.27,70.76,0.0,0.05,0.0,0.0,-0.58,1.0895,0.0
2023-01-10 23:00:00,2023,1,10,23,0.0,9.73,0.0,14.71,327.62,102.26,70.69,0.0,0.05,0.0,0.0,0.12,1.0871,0.0
2023-01-11 00:00:00,2023,1,11,0,0.0,9.24,0.0,14.63,332.75,102.24,70.84,0.0,0.03,0.0,0.0,0.77,1.0848,0.0
2023-01-11 01:00:00,2023,1,11,1,0.0,8.8,0.0,14.57,324.75,102.23,71.21,0.0,0.0,0.0,0.0,1.37,1.0827,0.0
2023-01-11 02:00:00,2023,1,11,2,0.0,8.46,0.0,14.51,336.33,102.22,71.77,0.0,0.0,0.0,0.0,1.82,1.0811,0.0
2023-01-11 03:00:00,2023,1,11,3,0.0,8.3,0.0,14.46,342.77,102.19,72.68,0.0,0.01,0.0,0.0,2.01,1.0805,0.0
2023-01-11 04:00:00,2023,1,11,4,0.0,8.15,0.0,14.44,330.7,102.18,73.75,0.0,0.01,0.0,0.0,2.21,1.0797,0.0
2023-01-11 05:00:00,2023,1,11,5,0.0,7.86,0.0,14.44,327.35,102.18,74.74,0.0,0.01,0.0,0.0,2.65,1.0782,0.0
2023-01-11 06:00:00,2023,1,11,6,0.0,7.47,0.0,14.46,321.52,102.19,75.64,0.0,0.0,0.0,0.0,3.26,1.0761,0.0
2023-01-11 07:00:00,2023,1,11,7,0.0,7.09,0.0,14.51,338.02,102.22,76.01,0.0,0.0,0.0,0.0,3.88,1.0739,0.0
2023-01-11 08:00:00,2023,1,11,8,88.97,6.92,112.3,14.74,330.2,102.25,75.39,59.41,0.0,173.72,0.115,7.14,1.0625,135.71
2023-01-11 09:00:00,2023,1,11,9,226.3,7.03,265.1,15.04,323.8,102.3,73.99,117.08,0.01,366.5,0.267,11.57,1.047,318.42
2023-01-11 10:00:00,2023,1,11,10,340.55,6.93,398.98,15.28,328.95,102.32,73.43,149.44,0.01,498.42,0.379,15.53,1.0332,458.13
2023-01-11 11:00:00,2023,1,11,11,417.27,6.81,483.33,15.54,331.83,102.29,73.12,178.87,0.0,539.38,0.457,18.36,1.0232,558.0
2023-01-11 12:00:00,2023,1,11,12,445.33,6.88,511.0,15.74,333.2,102.2,73.03,151.01,0.0,629.37,0.461,19.34,1.0198,564.14
2023-01-11 13:00:00,2023,1,11,13,429.23,7.05,480.42,15.98,325.73,102.11,72.57,130.4,0.0,633.82,0.435,18.82,1.0216,531.83
2023-01-11 14:00:00,2023,1,11,14,345.7,7.16,397.42,16.21,329.83,102.06,71.92,117.16,0.0,543.91,0.361,16.27,1.0305,437.88
2023-01-11 15:00:00,2023,1,11,15,221.88,7.04,265.83,16.39,332.85,102.04,71.08,83.43,0.0,489.0,0.24,12.76,1.0428,287.52
2023-01-11 16:00:00,2023,1,11,16,92.75,6.51,114.3,16.34,331.88,102.03,72.35,47.71,0.0,307.87,0.11,9.47,1.0543,130.29
2023-01-11 17:00:00,2023,1,11,17,0.0,6.02,0.0,15.95,319.25,102.02,76.32,0.0,0.0,0.0,0.0,6.92,1.0633,0.0
2023-01-11 18:00:00,2023,1,11,18,0.0,5.85,0.0,15.92,334.23,102.03,79.53,0.0,0.01,0.0,0.0,7.15,1.0625,0.0
2023-01-11 19:00:00,2023,1,11,19,0.0,5.8,0.0,15.99,325.7,102.04,82.57,0.0,0.05,0.0,0.0,7.29,1.062,0.0
2023-01-11 20:00:00,2023,1,11,20,0.0,5.91,0.0,16.05,336.5,102.04,85.63,0.0,0.06,0.0,0.0,7.18,1.0624,0.0
2023-01-11 21:00:00,2023,1,11,21,0.0,6.23,0.0,16.12,340.67,102.03,88.07,0.0,0.1,0.0,0.0,6.78,1.0638,0.0
2023-01-11 22:00:00,2023,1,11,22,0.0,6.76,0.0,16.19,334.92,102.03,89.43,0.0,0.14,0.0,0.0,6.05,1.0663,0.0
2023-01-11 23:00:00,2023,1,11,23,0.0,7.22,0.0,16.23,334.38,102.01,89.9,0.0,0.13,0.0,0.0,5.4,1.0686,0.0
2023-01-12 00:00:00,2023,1,12,0,0.0,7.47,0.0,16.22,328.15,101.99,89.85,0.0,0.13,0.0,0.0,5.01,1.0699,0.0
2023-01-12 01:00:00,2023,1,12,1,0.0,7.57,0.0,16.18,328.95,101.97,88.56,0.0,0.15,0.0,0.0,4.82,1.0706,0.0
2023-01-12 02:00:00,2023,1,12,2,0.0,7.89,0.0,16.18,357.02,101.97,85.48,0.0,0.07,0.0,0.0,4.35,1.0723,0.0
2023-01-12 03:00:00,2023,1,12,3,0.0,8.36,0.0,16.23,345.77,101.95,79.66,0.0,0.04,0.0,0.0,3.69,1.0746,0.0
2023-01-12 04:00:00,2023,1,12,4,0.0,8.75,0.0,16.2,346.98,101.94,79.72,0.0,0.06,0.0,0.0,3.07,1.0767,0.0
2023-01-12 05:00:00,2023,1,12,5,0.0,9.05,0.0,16.08,334.73,101.96,81.76,0.0,0.11,0.0,0.0,2.5,1.0787,0.0
2023-01-12 06:00:00,2023,1,12,6,0.0,9.41,0.0,16.04,336.35,101.99,81.38,0.0,0.09,0.0,0.0,1.92,1.0808,0.0
2023-01-12 07:00:00,2023,1,12,7,0.0,9.9,0.0,16.1,325.05,102.03,77.73,0.0,0.06,0.0,0.0,1.25,1.0831,0.0
2023-01-12 08:00:00,2023,1,12,8,76.32,10.49,107.45,16.17,326.65,102.06,71.75,63.78,0.02,52.83,0.109,2.82,1.0776,126.5
2023-01-12 09:00:00,2023,1,12,9,205.52,11.08,262.9,16.09,325.65,102.1,67.97,149.0,0.0,171.38,0.276,5.89,1.0669,322.75
2023-01-12 10:00:00,2023,1,12,10,326.58,11.29,402.23,15.98,329.75,102.14,66.68,177.4,0.0,413.28,0.394,9.25,1.0551,466.16
2023-01-12 11:00:00,2023,1,12,11,391.0,11.31,493.73,15.94,331.95,102.15,66.59,141.27,0.0,641.72,0.422,11.19,1.0483,502.15
2023-01-12 12:00:00,2023,1,12,12,399.95,11.27,529.03,15.89,332.9,102.1,67.13,109.23,0.0,665.17,0.408,11.48,1.0473,485.89
2023-01-12 13:00:00,2023,1,12,13,387.05,11.25,502.67,15.81,329.5,102.06,67.9,126.55,0.0,646.37,0.409,11.03,1.0489,486.62
2023-01-12 14:00:00,2023,1,12,14,318.75,11.13,413.7,15.68,329.9,102.04,68.92,115.98,0.0,542.75,0.347,8.95,1.0562,410.0
2023-01-12 15:00:00,2023,1,12,15,210.38,10.89,276.6,15.47,330.38,102.06,70.33,97.14,0.0,418.6,0.245,5.71,1.0675,286.81
2023-01-12 16:00:00,2023,1,12,16,90.85,10.45,121.1,15.28,330.8,102.08,71.67,58.71,0.0,249.44,0.118,2.44,1.0789,137.04
2023-01-12 17:00:00,2023,1,12,17,0.0,9.82,0.0,15.15,326.73,102.12,72.67,0.0,0.0,0.0,0.0,0.42,1.086,0.0
2023-01-12 18:00:00,2023,1,12,18,0.0,9.24,0.0,15.2,341.9,102.16,72.94,0.0,0.0,0.0,0.0,1.34,1.0828,0.0
2023-01-12 19:00:00,2023,1,12,19,0.0,8.61,0.0,15.26,330.1,102.2,72.97,0.0,0.0,0.0,0.0,2.35,1.0793,0.0
2023-01-12 20:00:00,2023,1,12,20,0.0,8.18,0.0,15.3,329.6,102.23,73.28,0.0,0.0,0.0,0.0,3.03,1.0769,0.0
2023-01-12 21:00:00,2023,1,12,21,0.0,8.01,0.0,15.36,337.62,102.25,73.56,0.0,0.0,0.0,0.0,3.34,1.0758,0.0
2023-01-12 22:00:00,2023,1,12,22,0.0,8.17,0.0,15.38,336.65,102.25,73.93,0.0,0.0,0.0,0.0,3.13,1.0766,0.0
2023-01-12 23:00:00,2023,1,12,23,0.0,8.4,0.0,15.33,328.23,102.24,74.54,0.0,0.0,0.0,0.0,2.73,1.0779,0.0
2023-01-13 00:00:00,2023,1,13,0,0.0,8.47,0.0,15.23,332.25,102.2,75.46,0.0,0.0,0.0,0.0,2.52,1.0787,0.0
2023-01-13 01:00:00,2023,1,13,1,0.0,8.42,0.0,15.11,324.55,102.16,76.49,0.0,0.0,0.0,0.0,2.48,1.0788,0.0
2023-01-13 02:00:00,2023,1,13,2,0.0,8.36,0.0,15.01,319.3,102.15,77.36,0.0,0.0,0.0,0.0,2.47,1.0789,0.0
2023-01-13 03:00:00,2023,1,13,3,0.0,8.39,0.0,14.92,325.75,102.13,77.89,0.0,0.0,0.0,0.0,2.33,1.0793,0.0
2023-01-13 04:00:00,2023,1,13,4,0.0,8.36,0.0,14.89,337.83,102.14,77.95,0.0,0.0,0.0,0.0,2.35,1.0793,0.0
2023-01-13 05:00:00,2023,1,13,5,0.0,8.26,0.0,14.9,350.7,102.15,77.33,0.0,0.01,0.0,0.0,2.51,1.0787,0.0
2023-01-13 06:00:00,2023,1,13,6,0.0,7.9,0.0,14.94,357.42,102.17,76.96,0.0,0.02,0.0,0.0,3.09,1.0767,0.0
2023-01-13 07:00:00,2023,1,13,7,0.0,7.52,0.0,15.04,350.42,102.18,76.37,0.0,0.04,0.0,0.0,3.76,1.0743,0.0
2023-01-13 08:00:00,2023,1,13,8,75.57,7.44,118.55,15.31,348.8,102.19,75.16,53.68,0.05,139.16,0.1,6.51,1.0647,117.8
2023-01-13 09:00:00,2023,1,13,9,201.12,7.51,272.17,15.62,341.58,102.22,74.44,119.19,0.06,269.82,0.248,10.64,1.0503,294.9
2023-01-13 10:00:00,2023,1,13,10,327.02,7.55,405.9,15.85,338.23,102.26,74.37,172.73,0.06,429.67,0.384,14.74,1.0359,462.92
2023-01-13 11:00:00,2023,1,13,11,413.65,7.69,491.58,16.06,336.38,102.25,74.53,197.3,0.07,492.3,0.468,17.45,1.0264,568.88
2023-01-13 12:00:00,2023,1,13,12,435.88,7.88,518.62,16.18,336.92,102.19,74.8,181.72,0.05,574.68,0.475,17.98,1.0246,578.86
2023-01-13 13:00:00,2023,1,13,13,411.08,7.98,490.58,16.27,325.7,102.13,75.03,149.06,0.04,730.54,0.435,17.15,1.0275,528.36
2023-01-13 14:00:00,2023,1,13,14,336.55,8.06,405.25,16.34,326.3,102.11,75.12,177.58,0.05,486.81,0.395,14.77,1.0358,476.27
2023-01-13 15:00:00,2023,1,13,15,215.82,8.21,271.92,16.35,325.77,102.12,75.52,151.09,0.04,272.66,0.281,10.78,1.0498,334.7
2023-01-13 16:00:00,2023,1,13,16,79.53,8.25,110.32,16.33,332.27,102.12,76.14,63.82,0.04,82.3,0.111,6.44,1.065,129.74
2023-01-13 17:00:00,2023,1,13,17,3.75,8.2,4.4,16.31,329.67,102.14,76.86,5.15,0.04,5.77,0.007,4.13,1.0731,7.8
2023-01-13 18:00:00,2023,1,13,18,0.0,8.28,0.0,16.39,330.27,102.15,77.36,0.0,0.05,0.0,0.0,3.97,1.0736,0.0
2023-01-13 19:00:00,2023,1,13,19,0.0,8.34,0.0,16.42,334.85,102.17,77.82,0.0,0.05,0.0,0.0,3.91,1.0738,0.0
2023-01-13 20:00:00,2023,1,13,20,0.0,8.6,0.0,16.32,330.65,102.17,78.41,0.0,0.04,0.0,0.0,3.42,1.0755,0.0
2023-01-13 21:00:00,2023,1,13,21,0.0,9.14,0.0,16.27,350.88,102.17,78.48,0.0,0.02,0.0,0.0,2.56,1.0785,0.0
2023-01-13 22:00:00,2023,1,13,22,0.0,9.36,0.0,16.15,349.75,102.17,78.74,0.0,0.06,0.0,0.0,2.11,1.0801,0.0
2023-01-13 23:00:00,2023,1,13,23,0.0,9.48,0.0,16.01,334.75,102.18,78.38,0.0,0.11,0.0,0.0,1.79,1.0812,0.0
2023-01-14 00:00:00,2023,1,14,0,0.0,9.5,0.0,15.92,331.23,102.17,77.29,0.0,0.1,0.0,0.0,1.67,1.0817,0.0
2023-01-14 01:00:00,2023,1,14,1,0.0,9.25,0.0,15.75,328.9,102.14,76.85,0.0,0.09,0.0,0.0,1.88,1.0809,0.0
2023-01-14 02:00:00,2023,1,14,2,0.0,9.1,0.0,15.62,336.55,102.12,77.11,0.0,0.06,0.0,0.0,1.97,1.0806,0.0
2023-01-14 03:00:00,2023,1,14,3,0.0,9.26,0.0,15.52,338.17,102.12,77.6,0.0,0.05,0.0,0.0,1.63,1.0818,0.0
2023-01-14 04:00:00,2023,1,14,4,0.0,9.52,0.0,15.5,325.27,102.11,77.98,0.0,0.04,0.0,0.0,1.22,1.0832,0.0
2023-01-14 05:00:00,2023,1,14,5,0.0,9.81,0.0,15.54,322.02,102.14,77.24,0.0,0.08,0.0,0.0,0.82,1.0846,0.0
2023-01-14 06:00:00,2023,1,14,6,0.0,9.67,0.0,15.54,315.42,102.16,75.88,0.0,0.08,0.0,0.0,1.04,1.0839,0.0
2023-01-14 07:00:00,2023,1,14,7,0.0,9.4,0.0,15.53,324.9,102.18,75.02,0.0,0.02,0.0,0.0,1.43,1.0825,0.0
2023-01-14 08:00:00,2023,1,14,8,83.68,9.31,104.43,15.65,323.65,102.21,74.29,61.12,0.01,155.95,0.113,4.3,1.0724,131.77
2023-01-14 09:00:00,2023,1,14,9,203.62,9.38,254.65,15.86,323.05,102.25,73.5,106.41,0.01,371.29,0.244,8.15,1.059,287.34
2023-01-14 10:00:00,2023,1,14,10,317.33,9.47,391.38,16.06,322.27,102.27,72.76,145.71,0.01,444.16,0.362,11.77,1.0463,431.97
2023-01-14 11:00:00,2023,1,14,11,390.08,9.6,481.58,16.15,323.42,102.26,72.6,154.83,0.0,556.17,0.426,13.94,1.0387,511.9
2023-01-14 12:00:00,2023,1,14,12,416.9,9.84,526.53,16.12,326.27,102.21,72.97,143.53,0.0,671.51,0.44,14.39,1.0371,529.83
2023-01-14 13:00:00,2023,1,14,13,397.2,9.9,497.4,16.07,325.02,102.18,72.91,129.96,0.0,685.65,0.416,13.63,1.0398,499.45
2023-01-14 14:00:00,2023,1,14,14,351.52,9.67,411.7,16.0,328.42,102.15,72.96,176.83,0.0,476.16,0.41,12.48,1.0438,490.65
2023-01-14 15:00:00,2023,1,14,15,211.52,9.24,276.2,15.88,327.2,102.14,73.69,117.18,0.0,433.26,0.257,8.63,1.0573,303.72
2023-01-14 16:00:00,2023,1,14,16,83.22,8.74,112.5,15.71,325.2,102.14,74.86,61.29,0.0,168.58,0.113,5.2,1.0693,131.44
2023-01-14 17:00:00,2023,1,14,17,4.12,8.29,4.85,15.54,326.48,102.17,75.98,5.6,0.0,5.41,0.007,3.23,1.0762,8.53
2023-01-14 18:00:00,2023,1,14,18,0.0,7.94,0.0,15.52,324.42,102.2,76.1,0.0,0.0,0.0,0.0,3.61,1.0749,0.0
2023-01-14 19:00:00,2023,1,14,19,0.0,7.34,0.0,15.44,330.45,102.23,76.61,0.0,0.0,0.0,0.0,4.43,1.072,0.0
2023-01-14 20:00:00,2023,1,14,20,0.0,6.65,0.0,15.26,314.85,102.23,77.78,0.0,0.0,0.0,0.0,5.28,1.069,0.0
2023-01-14 21:00:00,2023,1,14,21,0.0,6.12,0.0,15.18,306.23,102.22,78.27,0.0,0.0,0.0,0.0,6.0,1.0665,0.0
2023-01-14 22:00:00,2023,1,14,22,0.0,5.79,0.0,15.13,303.92,102.21,78.04,0.0,0.0,0.0,0.0,6.44,1.0649,0.0
2023-01-14 23:00:00,2023,1,14,23,0.0,5.66,0.0,15.1,313.45,102.2,77.71,0.0,0.0,0.0,0.0,6.61,1.0644,0.0
2023-01-15 00:00:00,2023,1,15,0,0.0,5.65,0.0,15.08,313.98,102.16,77.49,0.0,0.0,0.0,0.0,6.6,1.0644,0.0
2023-01-15 01:00:00,2023,1,15,1,0.0,5.67,0.0,15.12,316.67,102.12,77.17,0.0,0.0,0.0,0.0,6.62,1.0643,0.0
2023-01-15 02:00:00,2023,1,15,2,0.0,5.73,0.0,15.13,320.12,102.07,77.37,0.0,0.0,0.0,0.0,6.54,1.0646,0.0
2023-01-15 03:00:00,2023,1,15,3,0.0,5.92,0.0,15.11,307.65,102.01,78.37,0.0,0.0,0.0,0.0,6.23,1.0657,0.0
2023-01-15 04:00:00,2023,1,15,4,0.0,6.02,0.0,15.04,309.73,101.97,79.16,0.0,0.0,0.0,0.0,6.01,1.0665,0.0
2023-01-15 05:00:00,2023,1,15,5,0.0,5.85,0.0,14.97,309.35,101.95,79.5,0.0,0.0,0.0,0.0,6.2,1.0658,0.0
2023-01-15 06:00:00,2023,1,15,6,0.0,5.53,0.0,14.88,314.85,101.94,79.48,0.0,0.0,0.0,0.0,6.59,1.0645,0.0
2023-01-15 07:00:00,2023,1,15,7,0.0,5.19,0.0,14.77,331.73,101.92,79.64,0.0,0.0,0.0,0.0,6.98,1.0631,0.0
2023-01-15 08:00:00,2023,1,15,8,88.05,5.04,123.55,15.14,329.55,101.9,77.38,51.54,0.0,257.18,0.108,10.33,1.0513,128.6
2023-01-15 09:00:00,2023,1,15,9,224.98,4.94,281.2,15.51,317.08,101.9,74.54,113.32,0.0,400.75,0.26,15.13,1.0345,314.14
2023-01-15 10:00:00,2023,1,15,10,353.12,4.81,419.15,16.15,318.25,101.9,69.7,172.82,0.0,484.11,0.399,19.97,1.0176,489.09
2023-01-15 11:00:00,2023,1,15,11,446.62,4.73,508.98,16.95,320.33,101.86,62.94,243.05,0.0,477.91,0.513,23.81,1.0042,637.85
2023-01-15 12:00:00,2023,1,15,12,486.55,4.68,537.8,17.42,319.73,101.77,60.22,256.87,0.0,516.57,0.55,25.6,0.9979,688.65
